Query_Str,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Tweet_URL,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",🍩뭛🍩,https://x.com/_murb,_murb,False,2024-01-30 00:41:37+00:00,False,챗지피티 제정신인가 페르소나3 미나코/미나토 두 사람이 희생해서 코마 상태 맞은 IF엔딩 좀 써달라고 했더니 이러고 있음 ㅋㅋㅋㅋ 아니 설정만 생각하라고 글에다 쓰지말고!!! https://t.co/7FhPjNlwNB,1752129906731860445,https://x.com/_murb/status/1752129906731860445,1,0,0,247,0,https://pbs.twimg.com/media/GFDQ0rmXkAAj9PJ.jpg,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",,https://x.com/x,,,,False,,,,,0,0,0,0,,False,,,,,
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",후추(박석길),https://x.com/EH726__,EH726__,False,2024-01-29 18:07:55+00:00,False,"아니 챗지피티 이세1키 ㄹㅇ 미친맛잘알인게웃김
아~ 슬페스먹고싶어 https://t.co/AESvqWdMhI",1752030827217903713,https://x.com/EH726__/status/1752030827217903713,0,0,0,93,0,https://pbs.twimg.com/media/GFB2lUnbMAAy-CK.png,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",무지개송어,https://x.com/Afterrainfish,Afterrainfish,False,2024-01-28 13:06:53+00:00,False,시트톰같이 써달라하니까 진짜 시트콤같이 써줌 챗지피티 센스미쳤다~^^ (번역은 ALT에 잇는데 오역의역잇을수도잇음) https://t.co/sw6jaSXFm4,1751592685067210944,https://x.com/Afterrainfish/status/1751592685067210944,1,0,4,1232,2,https://pbs.twimg.com/media/GE7oQN2bgAAHnt1.jpg;https://pbs.twimg.com/media/GE7oQNxasAATcl6.jpg;https://pbs.twimg.com/media/GE7oQN1aoAAg6Qz.jpg,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",골빈해커,https://x.com/golbin,golbin,True,2024-01-28 22:11:13+00:00,False,"📝 Chatbot Arena 랭킹에서 Gemini Pro를 사용한 Bard가 GPT-4 Turbo에 육박하며 2위를 달성했다고 합니다.

단, 이렇게 비교하려면 사실 이 랭킹에 ChatGPT나 ChatGPT Plus까지 포함해야하는 것 아닌가 싶은데요.

구글의 Gemini 논문에서 GPT-4의 성능을 넘겼다는 실험도 조건이 다른 실험으로 말이 https://t.co/nFUNjsZ9sp",1751729670918422637,https://x.com/golbin/status/1751729670918422637,1,6,15,3236,4,https://pbs.twimg.com/media/GE9k04kboAA1aoF.jpg,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",텅개,https://x.com/puroisbf,puroisbf,False,2024-01-30 06:06:42+00:00,False,공부하다가 원리나 개념이 궁금하거나 헷갈릴 때 챗gpt쓰니깐 도움이 되네... https://t.co/A21wYJce2b,1752211716749066637,https://x.com/puroisbf/status/1752211716749066637,3,0,3,747,0,https://pbs.twimg.com/media/GFEbMK6aAAATcCx.png,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",로토(Roto),https://x.com/winterwolf0412,winterwolf0412,False,2024-01-26 16:47:25+00:00,False,Chat GPT 4에 Logo Creator가 있어서 INDISTREET TICKET 로고를 좀 시도해봤는데 미묘하게 텍스트에 자꾸 오타를 냄 https://t.co/uqemc8FWnY,1750923409217945931,https://x.com/winterwolf0412/status/1750923409217945931,0,1,9,833,1,https://pbs.twimg.com/media/GEyHg-RagAAG4vl.jpg,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",마이야르 미소녀,https://x.com/personaGX,personaGX,False,2024-01-31 01:40:24+00:00,False,챗GPT로 날먹 해보려다 대실패 https://t.co/HOlMmfPNV1,1752507086439923800,https://x.com/personaGX/status/1752507086439923800,1,11,1,824,0,https://pbs.twimg.com/media/GFIn5eRa8AAAT2Z.jpg;https://pbs.twimg.com/media/GFIn57fasAAdefy.jpg,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",뵤 | 메인트 확인,https://x.com/lyuo_bet,lyuo_bet,False,2024-01-31 03:35:18+00:00,False,챗지피티 이새끼야 https://t.co/jF6Ct8hdyT,1752536005423550733,https://x.com/lyuo_bet/status/1752536005423550733,0,0,1,133,0,https://pbs.twimg.com/media/GFJCL0bbQAAVluD.jpg,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",Oh Hahm Ma,https://x.com/ohmahahm,ohmahahm,True,2024-01-27 14:39:10+00:00,False,"챗GPT 활용해서 보고서 작성하는 것에 대해
공정하지 못하다는 의견이 있네요

흐음 흥선대원군인가요 https://t.co/LK72RM40Gl",1751253519313867221,https://x.com/ohmahahm/status/1751253519313867221,0,3,12,959,0,https://pbs.twimg.com/media/GE2zy7RaEAAGJay.jpg,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",YOYO,https://x.com/yoyoworks,yoyoworks,False,2024-01-27 17:36:55+00:00,False,챗GPT가 작성해준 약간의 협박을 곁들인 감사 인사 https://t.co/FH4zoulKgY,1751298251658301583,https://x.com/yoyoworks/status/1751298251658301583,0,0,3,1129,0,https://pbs.twimg.com/media/GE3ceK0awAAPNcj.jpg,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",챗지피티와 나,https://x.com/chatgptandI,chatgptandI,False,2024-01-30 09:27:07+00:00,False,챗지피티 미사여구 레전드 https://t.co/ritHRMiiRy,1752262153544093851,https://x.com/chatgptandI/status/1752262153544093851,0,0,0,36,0,https://pbs.twimg.com/media/GFFJJClbgAALR87.png,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",Oh Hahm Ma,https://x.com/ohmahahm,ohmahahm,True,2024-01-31 00:26:11+00:00,False,"[속보] ChatGPT 유료 사용자, 채팅에서 GPT 직접 호출 가능

* TechCrunch 기사 - ChatGPT users can now invoke GPTs directly in chats

https://t.co/1SRUPm9mlf

# 소식 요약

- ChatGPT 유료 사용자들은 골뱅이 @를 입력하고 목록에서 GPT를 선택해 대화에 GPT를 참여시킬 수 있습니다. 선택된 https://t.co/PrXXHr9aCq",1752488412949753864,https://x.com/ohmahahm/status/1752488412949753864,1,3,7,934,0,https://pbs.twimg.com/ext_tw_video_thumb/1752488358742577152/pu/img/r5m9zz9bwi1pAms7.jpg,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",민중의소리,https://x.com/newsvop,newsvop,True,2024-01-30 00:26:44+00:00,False,서경덕 “챗GPT ‘독도는 영토 분쟁지역’이라고 답...개발사에 항의”@newsvop https://t.co/ZhPegLm6db,1752126159968784412,https://x.com/newsvop/status/1752126159968784412,8,631,462,15849,6,,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",완전한 기쁨 ⛲️,https://x.com/tobrightstar,tobrightstar,False,2024-01-31 22:44:37+00:00,False,이런 이유때문에 나 챗지피티 아직 한번도 안써봄. 앞으로 안 쓸거 같다…,1752825236876071370,https://x.com/tobrightstar/status/1752825236876071370,0,1,2,516,0,,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",요절복통,https://x.com/avant_ariel,avant_ariel,False,2024-01-31 13:25:36+00:00,False,요즘은 이런 내용을 chat gpt 유료계정(한달2만원) 짜리로 그림 그려달라해서 그거를 붙여서 30초짜리 쇼츠로 만들면 조회수 10만뷰는 그냥 찍더라. 요새 사이버부업같은건데 수익성이엄청남. 상상력만있다면.,1752684556552175990,https://x.com/avant_ariel/status/1752684556552175990,1,17,38,8193,9,,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query","Wormssceo - AI, blockchain guy",https://x.com/wormssceo,wormssceo,True,2024-01-26 06:53:54+00:00,False,"&lt;AI 뉴스&gt;
[구글, 영상 챗gpt인 LUMIERE 발표]

오늘 구글에서 영상의 미래를 영원히 변화시킬 수 잇는 AI인 LUMIERE를 발표했습니다

-주요기능
1. 텍스트를 영상으로 변환
2. 이미지를 영상으로 변환
3. 스타일에 맞는 영상 제작 
-&gt; 단일 참조 이미지를 사용하여  Lumiere는 미세 조정된 https://t.co/Y4oZzP4aO8",1750774042272080339,https://x.com/wormssceo/status/1750774042272080339,0,5,12,994,0,https://pbs.twimg.com/media/GEv_lovacAA2_tU.jpg,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",수랭,https://x.com/sur_aang,sur_aang,False,2024-01-29 03:09:21+00:00,False,"1. 정대만 엄청 편식하는데 양호열이 그 꼴 보기 싫어해서 만날 애 입맛이라고 놀리고 맛없는 것도 참고 좀 먹어보라고 한심해 함 어느 날 또 쿠사리 먹고 개킹받은 정대만이 아니 나 개 맛없는 거중에 잘 먹는 거 있는데?  니보다 그거 잘먹는데? 함(수랭지피티 최초야설)

2,3번은...없어",1751804696036336086,https://x.com/sur_aang/status/1751804696036336086,3,8,15,10738,1,,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",우미🐿️🌷,https://x.com/uno_mi,uno_mi,False,2024-01-31 03:46:36+00:00,False,"민대리 203
-도서인을 이대로 계속 gpt로 활용해도 괜찮은건가? 네트워크 공유 했다가 오류나서 접속 꼬이면 어캄?
-그 동굴 주인이 ‘그’ 은하신검이었다니
-민대리님 이름이 민준일이 아닐수도 있다니 이게 무슨소리애요",1752538845516829129,https://x.com/uno_mi/status/1752538845516829129,1,4,6,617,0,,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",지디넷코리아,https://x.com/zdnetkorea,zdnetkorea,False,2024-01-30 02:07:35+00:00,False,"'독도는 누구 땅?' 챗GPT에 물었더니...""분쟁지역 중 하나""…서경덕 ""어이없다"" https://t.co/nxfxYYovAl https://t.co/oTAHoODljo",1752151540708893166,https://x.com/zdnetkorea/status/1752151540708893166,1,1,0,603,0,https://pbs.twimg.com/media/GFDkiembgAAXhmR.jpg,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",라센/Larsen🔜UTFG/FURSTCLASS,https://x.com/Seasalt_VC,Seasalt_VC,True,2024-01-30 02:46:15+00:00,False,"챗지피티로 해결했습니다
얘 엑셀천재네",1752161272593051975,https://x.com/Seasalt_VC/status/1752161272593051975,0,0,4,779,0,,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",팩-지피티,https://x.com/kim_Factorial,kim_Factorial,False,2024-01-31 11:32:29+00:00,False,봤습니다...... 숏컷부터 의상까지 저를 굉장히 심란하게해요,1752656091148886192,https://x.com/kim_Factorial/status/1752656091148886192,0,0,1,128,0,,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",수랭,https://x.com/sur_aang,sur_aang,False,2024-01-29 01:50:36+00:00,False,스페에서 나는 연성을 한다는 감각보다는 일종의 실험?같은 걸 하고 있다는 웃기는 말을 했는데 진짜로 나를 좀 챗지피티 같은 걸로 여기고 있음 하지만 이제 몹시 생산성이 떨어지는 그런...그리고 야한 걸 못쓰는 유교지피티...(왠지 이건 아무리 봐도 딥러닝이 안됨 바보인가봐ㅡㅡ),1751784879866642629,https://x.com/sur_aang/status/1751784879866642629,1,2,6,931,0,,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",다이리치,https://x.com/Die_rich_,Die_rich_,False,2024-01-29 09:49:21+00:00,False,"GPT, 코파일럿, 바드, 그록 등 생성형 AI 시장을 보고있자면 처음 인터넷이 보급되기 시작했을 때 등장했던 가지각색의 검색엔진들이 생각난다.

결국 구글이 이겼고, 이제 우리는 검색이 아니라 구글링을 한다. 

앞으로 우리는 코파일링? 바딩? 그로킹? 
이기는 기업이 다음 시대의 왕이다.",1751905362616414405,https://x.com/Die_rich_/status/1751905362616414405,1,2,7,669,0,,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",down where we belong,https://x.com/gege2roncha,gege2roncha,False,2024-01-30 10:31:51+00:00,False,"자신이 만든 AI 서비스를 팔 수 있는 GPT 스토어에는 이미 ‘글쓰기’ ‘생산성 향상’ ‘프로그래밍’ ‘라이프스타일’ ‘교육’ 등의 분야별로 GPT 앱이 300만 건 이상 올라와 있다. 

제작에 3시간 걸리던 쇼츠, 2분 만에 완성
https://t.co/fi5v0tzmqF",1752278444573184286,https://x.com/gege2roncha/status/1752278444573184286,0,5,3,265,0,,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",Byeongsu Yu,https://x.com/yoo99101,yoo99101,False,2024-01-31 07:19:39+00:00,False,"GPT4에게 가진 가장 큰 불만은, “난 이제 지쳤어요” 라고 말하면 “땡벌! 땡벌!”을 안해준단 것이다…",1752592462990942565,https://x.com/yoo99101/status/1752592462990942565,2,26,16,2038,0,,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",소칙슈,https://x.com/chicfum,chicfum,False,2024-01-29 04:05:38+00:00,False,어제 사실 챗지피티로 교육시키려고 살파랑 이야기 계속 요약해서 해줬는데 이게 무슨짓이지 내가 쓰는게 낫겟다 하는 현타와서 그만둠..나만의 창구루린썰봇으로 만들기 실패,1751818862843380033,https://x.com/chicfum/status/1751818862843380033,0,0,9,400,0,,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",삼팔(쓸모있는사람),https://x.com/upohamq,upohamq,False,2024-01-28 14:19:46+00:00,False,"아니나도 상체근력이난리라 미치겟음
팔힘은 어떻게키우는거지 피티밖에답이없나 https://t.co/yQoCAKUP9e",1751611026754490567,https://x.com/upohamq/status/1751611026754490567,0,3,8,496,0,https://pbs.twimg.com/ext_tw_video_thumb/1751611019322134528/pu/img/Dzs-bE4CEcNBB5Lc.jpg,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",고벽_🦋🕯,https://x.com/_brokenclock,_brokenclock,False,2024-01-29 11:49:09+00:00,False,"진짜 사람이 어떻게 이렇게 AI임
갓벽진짜
챗지피티도 김지웅보고 사귀고싶어서 쑥마늘처먹고 인간될듯 https://t.co/eKSytqP90y",1751935509671334091,https://x.com/_brokenclock/status/1751935509671334091,0,0,7,378,1,https://pbs.twimg.com/media/GFAgD82bYAAuYx2.jpg,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",팩-지피티,https://x.com/kim_Factorial,kim_Factorial,False,2024-01-31 10:43:45+00:00,False,아가뭐야? 근데 의상 뭐야? 선물은 나 뭐이런메타냐 아가뭐해,1752643827972927990,https://x.com/kim_Factorial/status/1752643827972927990,0,0,0,111,0,,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",민중의소리,https://x.com/newsvop,newsvop,True,2024-01-30 00:29:24+00:00,False,"챗GPT에 영어와 일본어로 물어봐도 같은 답변이 돌아온다고 지적했습니다.
https://t.co/ZhPegLm6db",1752126834698076281,https://x.com/newsvop/status/1752126834698076281,0,13,11,1591,0,,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",노컷뉴스,https://x.com/nocutnews,nocutnews,False,2024-01-30 06:00:00+00:00,False,"세계 이슈를 세개만 콕!
1. ""원화로 '0' 붙여서 계산""…가격 표시는 엔화, 지불은 원화?
2. 독도는 누구 땅? 물음에…챗GPT ""분쟁지역""
3. ""치즈 넣어먹어""…'이쑤시개 튀김' 해외서도 와글와글
#이슈세개
https://t.co/lnrl3mOEeN",1752210030101979486,https://x.com/nocutnews/status/1752210030101979486,0,2,0,507,0,,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",길들여지지 않는 매력의 소유자 레모미 엔다코피아 붐은 온다,https://x.com/lemomi_virtual,lemomi_virtual,False,2024-01-31 14:58:40+00:00,False,"이따위 문맥이 시발 어디서 튀어나오는 거야 시발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
진짜 챗지피티라고 의심받겠다",1752707980083224787,https://x.com/lemomi_virtual/status/1752707980083224787,3,0,11,445,0,,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",연합뉴스,https://x.com/yonhaptweet,yonhaptweet,True,2024-01-29 23:13:58+00:00,False,"'독도는 누구 땅' 질문에 챗GPT 답변 ""국제적인 분쟁지역""https://t.co/mO4XYGlavf",1752107851093585958,https://x.com/yonhaptweet/status/1752107851093585958,8,29,12,6235,1,,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",DFLAT,https://x.com/DFLAT_Y,DFLAT_Y,True,2024-01-31 03:43:28+00:00,False,"일론머스크 73조원 CEO 보상 취소 판결문에 대한 Chat GPT의 예상
- 항소: 머스크와 테슬라는 법원의 결정에 불만을 가질 수 있으므로, 델라웨어 대법원에 항소할 가능성이 높습니다. 이는 법적 과정을 통해 결정을 뒤집거나 수정할 기회를 제공할 것입니다.

- 보상 계획 재검토: 법원의 판결로 인해",1752538057860125104,https://x.com/DFLAT_Y/status/1752538057860125104,1,1,9,879,0,,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",수선화,https://x.com/Water__Drink,Water__Drink,False,2024-01-30 05:46:04+00:00,False,문장 정리하기에 쳇지피티 좋네?,1752206522665570566,https://x.com/Water__Drink/status/1752206522665570566,1,0,4,113,0,,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",계란노른자,https://x.com/noroonja,noroonja,False,2024-01-31 13:58:03+00:00,False,맞아 챗지피티 질문 한 개에 대략 생수 500ml 가 소비되는 거라고 하더라. 데이타센터 서버 가동하는데 어마어마한 물과 전기가 든대,1752692723491217670,https://x.com/noroonja/status/1752692723491217670,1,5,7,1111,0,,False,,,,,ko
"(""지피티"" OR ""gpt"")","https://x.com/search?q=(""지피티"" OR ""gpt"") lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",인일,https://x.com/inil_owo,inil_owo,False,2024-01-30 02:32:03+00:00,False,"뇌 빼고 챗지피티 돌리다가 되면 좋아하기를 하고 있음....
너무 많은 스트레스 이슈로 더 이상 할 수 없으셈",1752157698010079700,https://x.com/inil_owo/status/1752157698010079700,0,0,2,26,0,,False,,,,,ko
