time,text
1년 전,여기도 산업재해의 위험에 직면하는 것은 협력업체 노동자구나... 위험의 외주화를 넘어 피폭까지 외주화...
1년 전,정화해도 핵염수네
1년 전,그거 마셔도 되는 물 아니었어??
1년 전,저ㅈㄹ을 하고 싶을까 지구 민폐국
1년 전,윤씨: 아몰랑
1년 전,과학이고 안전이라며!! 전 지구의 민폐
1년 전,"2찍은 일본, 1찍좌파는 중국가라~"
1년 전,응 안전한건 오염수가 아니고 처리수.
1년 전,"사람, 환경 다죽이는 정부
윤석열 탄핵"
1년 전,윤석열 탄핵
1년 전,https://youtu.be/RYHbgyBfW44?si=s7EsrRtp9cbdPG5Y
1년 전,https://youtube.com/shorts/HNXgkbvvnwI?si=M3zOJDBLsOCko1-w
1년 전,■■■■ 어류 유기결합 삼중수소 측정하라ㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣ 《 OBT  》
1년 전,"일제시대에 신문들이 한 짓은 전쟁에 참전해 당당한 황국시민이 되라고 했다지.
이렇게 바로 잡지 않은 역사는 되풀이 되는거다.
후쿠시마 오염수 한방울이라도 직접 떠올 능력도 없는 것들이, 무슨 수로 객관적 검증을 한다는거냐."
1년 전,스시가 입에 녹는다. ㅋㅋㅋㅋ
1년 전,"안전 관리 발표는
아무 도움 안됀다!!!☢️
국민혈세 낭비하지 말고
즉시,
핵 오염수 투척 
즉시 중단 하는것이
국민들의 생명을 구하는것이고~~~☢️☢️☢️☢️
핵 오염수 해결은
일본이 알아서 할 일이지
왜, 
한국이 혈세 들이가며
국민들 생명을 흔들어 놓냐!!!!!🔈🔉🔊
혈세 10억 들이가며
괜한 짖걸이 해샀냐!!!!
기가 차고~
한심 스럽다 !!!!😡😡"
1년 전,이걸 왜 대한민국에서 하는거지? 조선총독부냐?
1년 전,용산식당 100퍼센트 수산물 집중 소비하도록 메뉴만들고 고위공무원가족과 본인들은 집중소비하도록 월급대신 수산물을 주는 방법도 생각하자.집권정부에서 국민보다 평균3배이상 수산물소비하도록 관리하자
1년 전,삼중수소 방류 얘기할꺼면 중국 몇십년전부터 방류해서 우리 국민 전멸했어야 한다 선동으로 국민 삶이 흔들려도 니들 권력유지만 할수있으면 상관없니?
1년 전,안전하다면 후쿠시마로 꺼져라
1년 전,"그리 깨끗한데
왜 방류를 하니
그냥 쓰라고 해,,,"
1년 전,1년간 용산식당 100퍼센트 매일 수선물 잡중 소비하도록 만들고 국민의힘 전국민50퍼센트 국민이 가족과 함께 수산물을 집중소비한후 1년뒤 생체변화.건강 점검하고 그뒤에 국민이 먹을지 판단하면된다.모범적으로해봐라
1년 전,아주 간단함.. 저기 일본 앞바다에서 직접 시료 채취 해서 담수화 하고 한달동안 상주하면서 마셔봐라 말은 누가 못하나? 너희들도 마실 수 있다고 했으니 대통령이랑 같이 가서 마셔봐라 그럼 인정해 주마 그전에는 괴담이고 나발이고 너희들 소수 전문가의 말을 못믿겠다.
1년 전,미친 방류 이제 시작했는데 벌써 오겠니?
1년 전,한심한 새끼들. 왜놈정부 대변은 언제까지 할래?
1년 전,MBC좌파 전용 방송 꺼저라
1년 전,ㅋㅋ논리수준하고는 ㅉㅉ
1년 전,원전처리수를 방류안하는 나라도 있음?
1년 전,ㅋㅋ 그놈의 수산물 ㅋㅋ 니가 먹는 소금은 어디 하늘에서 공수해오시나 ㅋㅋㅋ
1년 전,"일본앞바다에 있는 물도 삼중수소 한강물 수준이라고 다 분석데이터 나와있는데 
이런거 말하고 다니는애들은 목적이 뭘까 ;"
1년 전,"설명해줘도 지랄, 안해도 지랄 ㅋㅋ"
1년 전,중국만도 못 한 것들. No JAPAN.
1년 전,우리나라 망했다!
1년 전,ㅈㄹㅎㄱㅈㅃㅈㄴ
1년 전,친일브리핑. 미쳤다.
1년 전,"아쥬~르~니르뽀느댜벼느진노르스르 하네요
칸그르하느니뽄진드르ㅠ마를 하네요!"
1년 전,"국민 혼동시키지 말고~~서해직격
중국오염수 발표해주세요~~!
일본 앞바다에 버리는데~~?"
1년 전,팩트를 말해줘도 애초에 들을 생각이 없지?
1년 전,이 세상에서 쪽빠리를 믿는자가 있나 ????????
1년 전,ㅂ ㅅ아. 그래서 지금은?ㅋㅋ
1년 전,선동이 이제 안통하쥬?
1년 전,이미 수중핵실험으로 오염됐는데 뭘
1년 전,찬성측 특) 농업용수로 쓰라니까 감정적인 말이라면서 논리적인 반박은 못하고 그냥 말꼬리 늘어지기밖에 못함ㅋㅋㅋㅋ 그냥 일뽕 그자체거든
1년 전,저게 실수일까 ㅎㅎ
1년 전,😂😊
1년 전,이것도 괴담 퍼트리지말라고 하시는 윗분들 계시겠죠ㅎㅎ
1년 전,겨우 그정도 3중 수소로 아무일 안 생기고 우리나라로 올려면 5 년이나 걸리는데 무슨 재난이라도 난것처럼 얘기하냐
1년 전,ㅋㅋㅋㅋ반대하는 전문가 누군데?ㅋㅋㅋㅋ말해봐ㅋㅋㅋ
1년 전,방류후 측정하니 기준치 이하로 밝혀져 아무도 이젠 이런 헛소리 안 함.
1년 전,아니 ㅈㄹ하는얘들 따로있고 아는얘들은 별로 없네 ㅅㅂ 대충대충 기사만 찾아보고 온얘랑 직접iaea 보고서 보고온 박사의 말이랑 누구말을 믿을래?
1년 전,거짓선동.
1년 전,애들아… 니들 의견 알겠어 많이 먹어 생선 많이 먹고 후쿠시마 오염수 정제한 것도 시원하게 한사발 마시면서 생선도 먹고 문어도 먹고 많이 먹었으면 좋겠다
1년 전,학교 과제로 쇼츠 영상을 사용 하고 싶은데 링크를 타고 들어가니까 쇼츠 자체는 사용할 수 없다 떠서요 혹시 저희 학교 선생님 학생만 볼 수 있게 일부 공개로 하고 제 계정에 올려서 이 영상을 사용 해도 괜찮을까요? 선생님들 확인 하시면 바로 영상 삭제 하겠습니다 ㅜㅜ!
1년 전,이미 원자력 발전소가 있는 전세계 국가들은 삼중수소 씐나게 방류중이고 우리는 아무 문제도 없음 ㅋㅋㅋ 2011년 방사능 오염수 원액 그대로가 노출됐는데도 우리는 아무 문제 없음 문제가 생길거면 이미 전세계 사람들 다 병신 됐어야 함 ㅋㅋㅋㅋ
1년 전,구라들...
1년 전,ㅈㄴ 호들갑인게 지금 다들 집에서 마시는 물이나 음식에 들어있는 삼중수소보다 훨씬 적은 양임. 저게 농축돼서 인체에 유해할 수준이 되려면 못해도 60억년은 있어야한다고 알고있는데
1년 전,이제 방사능오염수 바다에 버리면됌 알빠노 인간들 뒤지든 말든
1년 전,??? : 미국산 소고기가 수입되기 시작하면 10~15년의 잠복기를 거친 후 국민 중 4~60%가 광우병에 걸릴 것
1년 전,우리나라는 그럼 어케 돼는건가요?..
1년 전,오염수 방류한다는데 몸에 1도 해롭지 않다고 씨부리는 새끼들은 교육을 못받은 원시인임?
1년 전,근데 국제기구와 여러나라 전문가가 괜찮다고 하는데요?
1년 전,"아 무섭다,,,, 유전자변형 암발생 위험"
1년 전,반대하는 멍충이들아 북한핵실험이 훨씬위험하다  북한 규탄시위나 하러가라 ㅋㅋㅋㅋ
1년 전,이제 ㅅㅂ 뮤턴트 세상 오는거 시간문제겠네….
1년 전,😢
1년 전,2011년 알프스도 없이 방류한 이후 13년이 지난 지금 트리튬이나 플루토늄 수치가 유의미적으로 차이가 난 곳이 있었나??? 한국 원자력연구소에서 맨날 하는게 한국해역 수질검사인데? 이런 비전문가적인 숏츠보지마시고 차라리 김현정의 뉴스쇼에서 서로 다른 의견의 전문가 토론을 보는게 낫다.
1년 전,이미 우리몸속엔 삼중수소 존나많음ㅋ 핵실험한다고 강대국들이 공기중에 존나 흩뿌려놔서ㅋㅋㅋ 결국 지금 마실만큼 쳐마셨다는소린데 안뒤진거보면 그렇게 위험하진 않을듯
1년 전,야 1년지났는데 그 1년동안 일본에 머물러있니? 니들 논리로라면 이미 우리 바다에 왔음;;
1년 전,"과학적인 논리로 이길 수 없으니 ""너네들 많이 먹어""라는 무지성 논리 시전 ㅋㅋㅋㅋㅋㅋ"
1년 전,너는 바닷물을 마심? ㅋㅋㅋ
1년 전,응 아무일도없지 ㅋㅋㅋㅋㅋㅋ
1년 전,음음 놀랍게도 오염수라는 말 자체가 우리나라에서만 쓰는 선동이란다
1년 전,나올거였으면  러시아가 버렸을때 동해에서 출현했어야지 ㄷㅅ아 ㅋㅋㅋ
1년 전,2개월이 지났는데 뮤턴트가 되셨나요?
1년 전,한국이 확인 눌럿어..
1년 전,또 선동
1년 전,제일먼저 일본놈 핵오염수 먼저 처먹고 다음은 미국놈 인데 미국 놈은 가만 있는거냐 태평양 건너 가는 동안 정화되는 것이냐
1년 전,"난 찬성
우리나라가 내보내는 오염수 보다는
나은편인 일본 처리수"
1년 전,폐론하시고--- 여러분은 멕기꽁장 물 원리를 아시는가? [도금물]  그거보다 쎄서 커다란탱크에다 가둔것🖕🦷🦴🧟‍♀️💀☠️. 인류테러.  기관총이정답🗡
1년 전,방사능은 안전기준치가 없습니다
1년 전,"어찌됬든... 안전한지 위험한지 판단이 안될때,
선택사항은 위험한 판단 보다는 안전을 선택하는게
정상적인 사고인데.(현 대통령은 정상이 아닌듯함)
위험을 선택할시에는 그민큼의 큰 이득을 가져와야하는데... 이무것도 조치를 취하지 않고 안전하다는 주장만 하고... 그것을 국민들에게 각인 시키려고 하고 있음...
(쓸데없는 영상을 만들어서 국세 낭비까지...)
그렇게 깨끗하고, 안전하게 오염수를 처리 할거면, 
왜 자국 영토에 방류하지 않는지 의문을 말하지도 못하는 굴육외교를 하는지 이해가 되지 않는 1인 입니다..."
1년 전,"팩트 체크 
1. 독일 헬름홀츠 해양연구소의 주장에 의하면 방류는 안전한 결정이다 

2. 후쿠시마 원자력 발전소 처리수 방류는 IAEA가 
먼저 일본에게 권고하였다 

3. 미국 식품의약국도 지지의견을 발표하였다 

4. 2011년 후쿠시마 원자력 발전소 사고 직후에 
정화처리없이 오염수를 방류했는데도 불구하고 
한국에는 크나큰 영향이 없었으며 2023년까지 
회랑 생선 잘만 먹어왔다 

5. 국내에서 2011년 이후에 국내 원자력 발전소와는 관련없는 일반인에게서 방사능 피폭 사례가 있었는가? 

6. 한국은 일본보다 10배이상 매년 방류해왔다 

7. 현재 방류할려는것은 ALPS로 처리할수없는 
삼중수소이다 

8. 정화처리를 확실하게하여 방류하는지는 지속적인 
심사가 필요하다 

9. 삼중수소는 비를 통해 땅과 바다에 내린다 
  우리 주변에도 전세계에도 곳곳에도 있다 

10. 이론적으로 만약 피해가 있다면 제일 먼저 타격을 받는 국가는 미국과 캐나다이다 

11. 현 정부는 후쿠시마 수산물을 수입할 생각은 없다고하였다 

12. 세계 환경단체 그린피스는 일본이 다른 핵폐기물들도 방류할수도 있다고 주장하였다 그러나 IAEA에서는 일본은 국제적 표준을 정확히 따라주었다고한다

13. 미국 국무부 대변인 매튜 밀러는 성명을 통하여 
일본의 안전하고 투명하며 과학에 기반한 절차 만족한다는 의사를 밝혔다 

14. 뉴욕에서 냉각수 방류를 반대하는 환경단체들의 반발에 의해 뉴욕의 주지사는 세이브 더 허드슨 법안에 서명하였다 뉴욕주 상원 만장일치로 통과하였다 
냉각수를 처리를 맡은 기업 홀텍은 일정한 공정을 거친 냉각수를 강으로 방류하는 것은 공공의 안전에 영향을 끼치지 않을것 이라며 연방법이 이 법안을 무효화 할것으로 기대한다고 밝혔다 

개인적 생각 
방류는 당연한 결정이다 차선책이 존재하지만 국가적 차원에서 당연히 시간과 비용절감이 가능한 방법을 택하는건 합리적인 선택이다 그리고 일본은 지진이 일어날수있는 국가이기에 지진과 쓰나미로 인해 2차피해가 일어날수있으므로 처리방법이 빠른 방류가 최선책이라고 생각한다 뉴욕도 그렇고 정치인들이 이 문제를 지지율을 위해 이용할려는게 눈에 보인다 
찬성과 반대를 떠나서 국제적 표준에 의거한 당연한 방법을 선택하여 실행하는데 왜 옆나라가 이 정도로 
이 악물고 반대하는지 이해를 못하겠다 ㅋㅋㅋ"
1년 전,"일본이 '희석'이라는 꼼수로 밀어부치는데
방사능 총량은 안바뀜
결국 최상위 포식자인 인간들에게 똑같이 다 돌아온다는거임 ㅋ

님들 짜게 조금 먹을래요 싱겁게 많이 먹을래요?
난 안먹을래요"
1년 전,"**윤석열, 김건희 
가자 ! 후쿠시마로 ! 
오늘은 핵폐수 체험 투어다 !
국민들 모두 안심할 수 있도록 핵폐수 버킷 챌린지 !
쏟아지는 핵폐수 ! 
환호할 수 밖에 없다 ! 
눈앞에 펼쳐지는 금빛 핵폐수 !
64개 핵종 가득한 짜릿한 삼중 해수욕 ! 후쿠시마 핵폐수를 만끽하는 본격 생방송.

김건희 셀카 yuji ! 센터 yuji  ! 대통령실 사진첩에 대량 업로드 !
64개 핵종은 모두 잊어 !
디스 이즈 후쿠시마 ! 
알프스 핵폐수는 퓨어 그 자체 ! 
IAEA 가 쏘아올린 과학은 우리의 안전한 믿음 ! 
윤석열 김건희 : 
우려하는 자들은 반국가세력 !
괴담을 퍼트리는 자는 
종북 공산 빨갱이야 ! 
황국신민들을 위한 
후쿠시마 수산물
먹어서 응원하자 ! 
좋아 ! 빠르게 ! 먹어 !"
1년 전,님 근데 혹시 mbc복붙함? 근데 삼중수소는 우리 몸에서도 내뿜고 있고... 우주방사선으로도 피폭되고 있음.. 처리수 10L 마시는건... 어느정도 수준이냐면요.... 그냥 친구만나서 명동 돌아다니는 정도임..
1년 전,"팩트 중국도 한국도 삼중수소 방류 중임
특히 중국에서 방류중인 삼중수소 양은
일본에서 방류 예정 중인 양의 50배임
이런건 말 안하죠?"
1년 전,하지만 우리도 방류하는중이다
1년 전,삼중수소라… 후쿠시마 오염수 전체 삼중수소량이 2.2g임 30년에 나눠서 방출되니 1년에0.073g인데 국내 원전에서는 매년 0.7g의 삼중수소가 바다로 방류됨 그동안 물쳐먹고 잘 살았는데 호들갑은..
1년 전,"그게 그렇게 위험한 것임??그럼 12년전 사고시 바다로 처리도 없이 흘러들었는데...바다 다 오염되었겠네???그 바다를 접하고있는 한국 어떤가? 심각한 핵 관련 증상이 심하게 나타나나???그리고 한국 해산물 12년동안 한국사람들 다 먹었는데 다 병들고 이상함???
기억하시라..자연에도 방사성 성분이있지..라돈으로 한국서 시끄러웠던적 있지???땅을파고 아파트 지을떄 지구 생성시 소량 묻혀있던 이런 성분들이 밖으로 나오기도한데....많으면 위험한 수준이겠지...비행기만 타도 방사성성분에 피폭된다는데....그게 사실이면 이미 늦었어...병원가보셈...겁나서 인제 x-ray 도 못찍겠군...치과가서도 찍을경우가있는데...무슨 방사능 전혀없는 천국에서 산줄 아나봐....지구위에 사는한 방사능 항상접하지...그 양이 문제지..사는데 지장없는 양이냐 지장있는 양이냐....착각하지마쇼..당신은 평생 방사능 안접한줄아나본데...우린 다 똑같이 받으며 오늘도 살고있는거다!!!"
1년 전,중국은 허가도 안 받고 방사능 뿌리는데? 이야 이걸 안 믿어? 역시 국수주의자들의 소굴ㅋㅋㅋㅋ
1년 전,"2011년 오염수 먹고 얼마나 죽었는지 증거부터 대세요
삼중수소는 우리몸에도 있고 어류뿐 아니라 육류에도 있어요
아무것도 먹지 말고 사시길 바랍니다"
1년 전,"삼중수소는 별거 아니지만 
그외 치명적 100여종은 그대로 방류된다(도쿄전력작원 양심선언 참조)
방류된 핵종은 가라 앉는데 
표층아래 중층해수는 열염순환애 의해 동해로 직유입된다
표층 쿠로시오해류의 방향과 속도따윈 전혀 중요한게 아닌데
삼중수소와 쿠로시오에 포커스를 맞추는 건
비괴학적 대국민 사기극임"
1년 전,"모든 전문가가 물 방류 하지말라고 하는데 정부 앞잡이 노릇하면 돈이라도 준다더냐!!!
일본 추종하는 윤가놈 매국정부 몰아내고 촛불민주주의 정부 다시세우자"
1년 전,"일본지진때 가장 걱정했던 문제ᆢ해결책은ᆢ지구를 떠나야 살 수 있음ᆢ그렇게 이상 없으면 일본땅 지하수로 사용해시지~!
물귀신작전ᆢ다같이 죽자고???
제제해야함ᆢ!!!!제발~!!!"
1년 전,"왜 자국영토에 방류하지 않는진 찾아보면 나오니 찾아보시고 IAEA랑 한미일 전문가 대부분이 괜찮다는데 어쩔껀데~
사실 그것도 그렇지만 일본 얘네가 IAEA 방류조건에 맞게 방류한다는거라 방류자체는 어쩔수없음
난 그것보다 석열시치가 국민들 선동당하지않게 좀 대응좀 잘했으면 좋겠다
광우병 얼마됐다고 또이러냐?"
1년 전,그쪽이다드세요
1년 전,죄명이는 먹던데 ㅋㅋ 안드시면 님만 손해죠 ㅋㄷㅋㄷ
1년 전,흰우유에 제티 1g 뿌린다고 그게 초코우유가 되나요? ㅋㅋ(진짜모름)
1년 전,"일본이 30년간 방류할 양을 중국에서는 1년만에 방류함ㅋㅋㅋㅋ 좌빨들한테 이 얘기 하면 ""니가 봤어?: 이러는거 보고 경악"
1년 전,지능적 두창견
1년 전,지진나서 발전소 터진거 아님?
1년 전,"IAEA에 신고된 연간 삼중수소 방류 현황보면 
중국 1054TBq 
한국 214TBq
일본 175TBq"
1년 전,지구가 무너져야 비로소 인간들이 반성할 듯
1년 전,"2011년에 그 많은 3중수소가 배출되었는데,  왜 아직까지 아무런 부작용이 없을까요?"
1년 전,베터선이랜다 ㅋㅋㅋㅋㅋ 과학적 지식은 확실히 알고 영상 만드세요
1년 전,삼중수소 핵융합 완성되면 필요한데 그냥 들고있지...
1년 전,"자본제국주의 일제강점이 도래하고, 친일친미 이완용 추종 세력이 살기 좋은 나라가 도래하리라.
국민들은 죽어나가는 세상이 도래하리라.
왜나라 괴뢰국가는 조선을 침략하기 전에 애들을 부모가 하늘로 보내버리는 게 풍습이었고, 고려장도 조선이 아닌 일본문화였죠. 이제 그 문화가 점점 들어올 겁니다.
참고로 왜괴가 만든 한국군 간부가 백범 김구 선생님을 암살한 날은 1949년 6월 26일. 어떤 날이랑 비슷하죠.
한국 전쟁은 북이 일방적으로 저질렀을까요?
나중에 소련의 문건으로 1949년을 검색해 보시길."
1년 전,"원자력발전소에서 터빈을 돌리고 나온 증기를 식혀 다시 물로 만들 때 냉각수의 온도는 처음보다 7~8℃가 높다. 이 따뜻한 물을 다시 바다로 보낼 때 '온배수'라 부른다. 이에 따라 원자력발전소에서 사용한 냉각수가 방사능에 오염됐을 것으로 생각하고, 온배수를 바다로 돌려보내는 것에 반대하는 목소리도 있다. 하지만 냉각수로 사용하는 바닷물은 원자로나 터빈과 같은 발전 계통과 완전히 분리된 배관을 따라 흐르기 때문에 방사성 물질에 오염될 수 없다. 일본의 오염수와 일반 냉각수는 엄연히 다르죠."
1년 전,삼중수소는 인체에서 7~14일 후면 나갑니다 극악의 확률로 핵종 전환이 일어나도 40일이면 나가고요
1년 전,선동 ㅈㄹ하네 ㅋㅋㅋㅋㅋ
1년 전,"1. 방사선은 알파선, 베타선, 감마선으로 이루어졌고 노출되는 방사선량에 의해 위험도가 결정됩니다. 자연 방사선과 인공 방사선의 차이로 위험도가 결정되지 않습니다. 

2. 우리 몸 속에도 많이 존재하는 자연 방사능 물질 칼륨 40은 베타선과 감마선을 방출하고 인공 방사능 물질 세슘도 베타선과 감마선을 방출합니다. 칼륨 40의 방사선 에너지는 세슘의 대략 2배입니다. 
3. 원전 안에는 1700가지나 되는 방사성 물질이 존재하지만 세슘만 언급하는 이유는 대부분 반감기가 짧아서 세슘, 스트론튬, 플루토늄을 제외하곤 사라지기 때문입니다.  플루토늄, 스트론튬, 세슘의 검출 비율은 1(플루토늄): 1,000(스토론튬): 1,000,000(세슘) 입니다. 그래서 방사능 오염을 얘기할 때 세슘의 양을 기준으로 얘기합니다. 세슘에 비해 다른 물질에 노출되는 방사선량이 매우 적습니다.
4. 방사능 물질이 몸에 축적되는 지표인 생물학적 반감기는 삼중수소가 10일, 세슘이 110일, 스트론튬이 30년, 플루토늄이 20~50년 입니다. 이 기간이 지나면 방사능 물질의 절반이 빠져나간다는 뜻입니다. 삼중수소와 세슘이 몸속에서 계속 축적되는 위험성은 현재 낮습니다.
5. 알프스 처리를 하지 않고 방류한다고 했을 때 오염수에 세슘이 1L당 10,000개 들어있습니다. 
오염수를 200ml씩 365일 먹는다고 한다면 내부 피폭으로 성인 기준 10mSv의 방사선량에 노출됩니다. (10,000Bq/L x 365일 x 0.2L x 1.3E^-5mSv/Bq)  연간 엑스레이 100회 촬영량입니다. 하지만 이 오염수가 6억 7천만 km3의 바닷물에 희석된다는 것을 고려해야 합니다. 그럼 우리가 노출되는 방사선량의 유의미한 차이는 사실상 없습니다. 알프스 처리를 한다면 처리수를 200ml씩 365일 직접 섭취한다고 했을 때 0.1mSv 입니다. 연간 엑스레이 1회 촬영량 입니다. 역시 처리수가 6억 7천만 km3의 바닷물에 희석된다는 것을 고려해야 합니다. 
6. 태평양엔 이미 자연에 존재하는 물질인 우라늄238이 37,000 PBq, 칼륨 40이 15,000,000 PBq의 방사선을 내보냅니다. 이전 후쿠시마 원전 사고에서 대략 30PBq의 방사선 물질이 바다로 직접도 방출되었고 대기 중으로 방출된 30PBq의 물질도 비나 하강으로 인해 바다에 침투했을 것입니다. 또 지금까지의 핵무기 실험에서 400PBq의 방사선 물질이 나왔습니다. 체르노빌 사고로 85PBq의 방사선 물질이 나왔고요. 현재 후쿠시마 오염수엔 대략 1PBq의 방사선 물질이 있을 것으로 추정됩니다. 일본이 100배를 숨기고 조작했다 하더라도 100PBq에 해당합니다. 지난 원전 사고 당시 방출된 양과 비슷한 수치입니다. 12년전 후쿠시마 원전 사고 이후 우리 해역의 방사능 수치에는 큰 변화가 없습니다. 이 양을 지난 30년간 나누고 희석하여 방출할 것입니다. 

이것이 방사선 물질과 일본 처리수(오염수)가 완전히 안전하니까 방류를 찬성해야 한다고 말하는 것은 아닙니다. 우리 세상은 이분법적으로 안전하다 위험하다로 구분되지 않습니다. 방사능 물질은 작은 양이라도 확률에 따라 우리에게 위험을 초래할 가능성이 존재합니다. 그래서 방사선 물질의 배출을 줄이고 관리하려는 노력이 전 세계적으로 필요합니다. 그렇다고 현재 방사선 물질을 전 세계적으로 무조건 배출하지 말자는 올바른 자세는 아닐 것입니다. 그로 인해 생기는 부작용과 피해가 훨씬 크다는 점을 생각해야 합니다. 우리는 위험과 안전 사이에서 최선의 선택을 하고 과학과 기술을 발전시켜 방사능 물질을 더 안전하게 처리할 수 있도록 점점 노력해야 합니다.

우리 주변의 환경 물질은 안전과 위험 그 사이 어딘가에 존재합니다. 어떤 것을 안전하게 하면 다른 쪽에서 위험이 높아질 수 있니다.  그래서 여러 정치적 판단이 있을 것입니다. 모두 다 존중합니다. 
개인의 인지는 자신이 경험한 것으로 제한되기 때문에 건전한 토론과 합리적 사고를 통해 좋은 합의점을 찾았으면 합니다. 이 과정에서 너무 과도한 공포심으로 더 큰 피해를 만드는 일이 없기를 바랄뿐입니다."
1년 전,제발 선동질을 좀 팩트로만..
1년 전,"어디서는 삼중수소는 문제가 안 되는데 다른 핵종이 문제라고 하고 여기선 삼중수소가 문제라고 하고 또 어디선 그냥 무지성으로 핵폐수랑 후쿠시마 핵 폐수의 위험도가 같을리가 없다고 하고ㅋㅋ
뭐 집단 히스테리 이런 건가?"
1년 전,여기도 선동자가 있네
1년 전,우리나라도 방류하고 중국도 방류를 하는데 우리는 되고 이웃나라는 안되는거임?
