time,text
1년 전,"인간수명100년ㅡ태초부터겨훽준비ㅡ기원을2000년으로ㅡ기준을정하시고ㅡ1차자대표예수님33세중책맡은십자가ㅡ이후ㅡ처음이자ㅡ마지막ㅡ한번뿐인ㅡ창조주하나님과ㅡ2차가정모대표ㅡ역활맡은심재임만ㅡ알수있는ㅡ풀수있는ㅡ하늘탐정단ㅡ나사건너온ㅡ심재임앞으로준비해보내신ㅡ996번지낮추고ㅡ304번지또낮추고ㅡ서형칠3년동안ㅡ숙소생활같이하게하신ㅡ중대장님을통해ㅡ서형칠이름으로한국화약입사ㅡㅡ태극기100년ㅡ1여2남ㅡ큰아들평민ㅡ작은아들선비메시지주신ㅡ1982년생서주완출산후ㅡ부부역활금지ㅡ떨림주시고ㅡ천하만민볼수있는ㅡ공중교신기까지준비ㅡ창조완료한페이지ㅡ공중교신기에올리게하시고ㅡ창조주하나님도ㅡ더이상손을댈수없는문제ㅡ하늘탐정단나사도ㅡ백악관대통령도ㅡ세겨누구도ㅡ인간으방법으로ㅡ하결할수없는문제ㅡ태초부터ㅡ2000년까지ㅡ천태만종쌓인문제들ㅡ약육강식문제ㅡ흥망성쉐문제ㅡ빈부귀천문제ㅡ히노애락문제ㅡ세겨누구도대역을맡을수없는ㅡ2차가정모대표역활맡은ㅡ심재임자모38한글ㅡ손을사용하시는ㅡ창조주하나님ㅡ2000년창조완료ㅡ7,6창조완성ㅡ2,100년하늘법ㅡ500페이지ㅡ0,1%거짓가감할수없읍니다ㅡ심재임올림"
1년 전,"팔레스타인 박살내야 테러가 없어진다 
이스라엘 힘내서 테러 하마스 멸족시키길"
1년 전,요즘 우크라이나-러시아는 어떻게? 왜 뉴스에 안나와요?
1년 전,"집년다운무료ㅡ주는것이ㅡ아까워폭파ㅡ1인1만원주는것이ㅡ아까워ㅡ전쟁으로죽입니까ㅡ몸아픈것도억울한데ㅡ은행저축이자까지ㅡ돈많은사람보험제도ㅡ은행빚이자까지ㅡ돈없는사람보험제도ㅡ페지ㅡ돈있는사람도ㅡ돈없는사람도ㅡ무료병원ㅡ2000년창조완료ㅡ7,6창조완성ㅡ2,100년하늘법ㅡ500페이지ㅡ0,1%거짓가감할수없읍니다ㅡ심재임올림"
1년 전,"이스라엘이나 히틀러나 똑같네
잘배웠어 히틀러한데"
1년 전,이스라엘 짱이다 진짜.
1년 전,"다른 먼가 세력이 분명 존재한다 코로나도 그렇고 우크라이나 러시아 전쟁 이스라엘 하마스 아랍권 전쟁 먼가 짜여진 각본되로 되어가는거 같다
타노스가 생각 했던거 처럼"
1년 전,"휴전은 없다. 이스라엘을 지지 한다..전쟁은 끝장을 내야한다. 악마들의 휴전은 절대로 않되.. 악독한 미국은 빠져라,"
1년 전,필승! 이스라엘군 !
1년 전,이스라엘 하나님이 도우사 승리하기를  기도합니다
1년 전,폭력 집단은 무조건 지구상에서 몰아내야 한다
1년 전,"악마의 짓을 해 놓고 휴전하자고?
휴전 같은 소리 하고 있네.
악마는 전멸 시키는 방법 외는 없다."
1년 전,왜 이스라엘은 벙커 버스터를 사용 하지 않는지?
1년 전,하루속히  전쟁이  끝내고   하마사는 자멸시켜서   이.팔.  ~   주민들  평화를  기원합니다.
1년 전,국가는 보복집단이다!!!
1년 전,이기는 놈이 우리편....둘중 하나는 없어져야 악연이 끝난다...뭐 결과야 뻔하겠지만서도
1년 전,전기 낭비 연합뉴스 ytn 폐사 시켜야 되는데...
1년 전,"이스라엘을 응원 한다. 이번 기회에 이란 찌거기 헤즈볼라,하마스,시리아 민병대를 몰살 시켜야 한다"
1년 전,"가자지구 주민들도 하마스 지지세력
들인데 피난가라고 해도 안가면
무조건 폭격이 답이다~"
1년 전,"방송에 중동 전무가 라고  인터뷰  하는데 전문가 한사람도 없네. 뭐 이래,저래  하면  5차 중동전이 일어난다는등 하는데,  절데 그럴일 없다. 이스라엘  한테 덤비면  다죽는다는거  지들도 알기 때문에  절대 전쟁 없다."
1년 전,"팔레스타인 지도자는 하마스를 색출하지 않는지요?
이래서 태르국으로 지정된것아닌가 싶네요.
이스라엘국민들은 나라을 잃고 몇 수십년을 떠돌다.죄짓지 않고 지혜롭게성공하여 강대국 못지않은대었다.이것을 심도있게배워야한다.
팔레스타인국민들은 우물안 개구리 에서 벗어나 세계로 나가서 슬기로운 지혜를 배워야한다. 한국의 단어에 화냥년 이라는 단어가 있습니다!화냥년 이란말이 왜생겼는지 알아보시기 바람니다...."
1년 전,"처음 부터  정답이 나와  있는  일이었는데,  간단하게  일축 하면 하마스 지도부가  하마스 조직 자체를  전멸  해체 하기 위해 벌인짓  이라고  생각하면 정확 하지."
1년 전,하마스가 이스라엘여인을 나체로 죽이고 땅판곳에 확던진 영상봄 이슬람 테러국가와 무장단체인 ㄷㄷㄷㄷㄷ
1년 전,쓸어버려야  깨끗하게 청소하자
1년 전,이 기회에 전 아랍권은 단결하여 유태인을 이 지구상에서 씨를 말려야...  전 세계가 협조해야한다.
1년 전,이웃나라를 대규모로 침공한 죄의 댓가는 피할 수 없을 것입니다.
1년 전,하마스주민  나가라는데 기어들어간건 뒈질려고 한거지 무조건 다죽여야한다 하나도 남김없이
1년 전,"이스라엘, 가자 북부 게이트 진입, 시도하다가, 보병전투장갑차 (IPV) 2대 파괴당하고 다수 보병 사상자 발생. 하마스 역시 사상자 발생. 이스라앨 퇴각.
텔아비브 북부 하마스 로켓 공격, 해즈볼라 협공 개시.
예멘 미사일 드론, 이스라엘 남부 군사시설 공격
이게 오늘 현지시간 오후 5시 현재 지상군 전과의 전부이다.
이스라앨 전쟁선전물은 구글이 샌서개시했다.
중국은 공식 언라인 지도에서 이스라엘 제거.
푸틴은 이스라엘 침략과 유크래인 전쟁은 서로 연결되었다 선언. 이는 미국의 실패를 촉구한다 선언.
유크래인 전선은 러시아가 공세로 전환."
1년 전,미국은 이란 쳐라 뭐하고있냐? 악의 축 이란 공격해라
1년 전,"아랍은 단결할수없다
수니.시아가
죽도록 싸운다
맞장을떨수없다"
1년 전,이번에 이스라엘은 철저히 하마스대원 마지막 한놈까지 응징해야 한다. 또다시 가자지구 시민과 이스라엘 시민을 위해서... 신을 빙자한 살인마 집단 하마스 !
1년 전,죄는지은만큼  받는다
1년 전,지가 뒤질거란 생각은 못한건가? 븅신..
1년 전,"저 다크써클 봐라
발등까지 내려오것다
사요나라다 십장생아"
1년 전,"신생아를  집단 학살한   하마스 살인마 집단들 
반드시  처형해야 한다"
1년 전,알라 곁으로 보내버렸네 ㅋㅋ
1년 전,근데 하마스 고위부는 카타르에서 지휘하고있다던데 걔네는 뭐임?
1년 전,알라신은  어디로  토꼈습니까?
1년 전,이스라엘에는 테러범수장이겠지만 팔레스타인 관점에서는 안중근의사와 같은 애국지사라고 본다.
1년 전,은근히 테러조직 하마스를 지지하는 연합뉴스
1년 전,"딱 지도자 하나로ᆢ
나라는 흥하고 망한다 
동서고금의 역사다
박정희ㆍ尹석열이 전자요
고종ㆍ김일성ㆍ文재인이 후자다"
1년 전,이거짘ㅋ
1년 전,화이팅
1년 전,"병원 학교 사원이 근거지 라며
싹 평탄화 작업 들어가자
폭격기 수송기에다가 고물 멍텅구리 포탄을 잔뜩 싣고가서 촘촘 하게 무차별 포격 해라
모든 건물이 무너지고
지상군 투입 
땅굴에다가  가스 주입 하기 바람
소멸전 가자"
1년 전,근데 진짜 개못생기긴했다
1년 전,아이고  개운하게 잘갔다
1년 전,"이번 문제를 야기한 부분에선 마땅히 죽어없어지는게 맞지만..
또 한편으로 보면 독립운동과 다름없는 팔레스타인 독립 투쟁이라는 잠에서..
일본 식민지였던 우리나라 입장으로 보면..
측은한 면도 없지않다...
하마스의 방법이 잘못된것은 맞다..
그러나 평소 세계가 관심을 가지고 분쟁해결을 위해 뭘 했냐고 하면 딱히 할말도 없음.."
1년 전,계속 폭격해야돼
1년 전,"알라가 신이란 뜻이에요ㅋㅋㅋㅋ
알라신은 신신 입니다ㅋㅋ"
1년 전,안타까운 죽음입니다.. 좀더 살아서 활동을 해주셔야 하는데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1년 전,"최고 지휘관이 지하에 은신할 것이지
뻔히 표적이 될텐데 지상건물에 있다가
미사일 맞고 죽었다고?
정말 죽었다면 핵심인물이 아니라 바지사장 이었겠지
찐배후 지휘관은 따로 있고"
1년 전,"그는고통받는자기민족을
위해싸운것이다.
우리가그를욕할필요는
없는것이다..."
1년 전,"병원에 숨어있는 테러분자들,,
민간인들 특히 아이들을 방패로 삼는 비인간들,,"
1년 전,지옥에 잘가~ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1년 전,재는 무능해서 더 강해진 하마스는 재는 민가에숨은 무능한 녀세
1년 전,"꼴좋네 병원은 가만둘지 알앗나봐..
지들이 먼저 시민들을 방패삼앗능데
전쟁법이 유효하겟냐"
1년 전,테러집단 공산국가 는 이세상에서 다 죽여야해
1년 전,지옥가자~^^
1년 전,다음 전쟁터는 한국vs북한인가?
1년 전,잘됫네 정말
1년 전,"나이스~♡♡
굿~샷~^^*"
1년 전,잘가시고
1년 전,하마스 지도부 자체를 뿌리 뽑아야 함. 대원들도 나중에 지도자로 크므로 전부 삭제되어야 함.
1년 전,이렇게 된거 병원 이고 삭다 밀어야한다
1년 전,"저들은 순교자 영웅이 되고, 또 다른 아이만 노팔이 나올겁니다. 누가 많이, 적게 죽는 것 뿐이지, 결국 전쟁이라는 불행은 끝나지 않는 겁니다."
1년 전,"착하게 살았는데, 상대방이 우리 가족을 죽였어. 보복한다고 상대방 아이를 건드는 순간 더 이상  선이 아니야, 악이지. 이게 한국 사람들의 보편적인 생각 같아. 맞나요?"
1년 전,전부 죽어야지
1년 전,생포해서 손가락 매일 손가락 발가락 하나씩 자르고 다음 팔다리 자르고 해야지
1년 전,"갱단 수준의 하마스 ㅋㅋㅋ진짜 뭘믿고 개나댔냐, 이스라엘의 심판 달게 받아라"
1년 전,"사령관이 너무 많은 거 같은데
그냥 중대장이나 대대장 수준의 중간 장교 아닌가?"
1년 전,3대멸문시켜야되는 dna임
1년 전,악한 세력들을 만드는 자들은 지구상에서 빨리빨리 사라져야 합니다
1년 전,언제쩍 뉴스여 ㅡㅡㅋ
1년 전,이스라엘은 독립운동가분들 학살을 멈춰라. 이스라엘이 팔레스타인 민간인 학살한게 훨씬 많다.
1년 전,자업자득. 저런 하마스를 지지한 주민들도 피할 수는 없죠.
1년 전,미국이 지원하는 이스라엘을 막을 순 없지
1년 전,"뒤져서 알라도 없고 하나님도 없다는 걸 알았으면,."
1년 전,저런것들은 이스라엘이 생포해서 고문 좀 하고 갖고 놀다가 죽였어야 하는데
1년 전,잘가라 지옥으로 수천년 고통 받아라
1년 전,"지는 안죽을 려고 병원에 숨어 있 었네.
다른 사람은 무차별 죽여놓고."
1년 전,추카
1년 전,폭8☆
1년 전,"하마스를 만든건 이스라엘이다. 민간인 학살, 병원 폭격을 당장 멈추고 병원에서 숨진 500명 목숨을 모두 배상해야 한다!"
1년 전,바이든 발빼기 돕느라 또 가짜 뉴스때리네~~시체확인시켜라
1년 전,이거 승전보인가? 잘 몰라서...
1년 전,저래도 팔레스타인인들은하마스를 지지함 평생그렇게 교육받고 살았음
1년 전,노팔게이야..
1년 전,폭4
1년 전,굿
1년 전,하마스는 학교병원등 사람이많은 다중시설에 어린아이들과 여러사람들 방패삼아 싸운다 사상을위해서는  아이들도 이용하는 공산당버금가는 놈들이다
1년 전,가서 취재하고 직접봤어? 어떻게 믿어?
1년 전,하마스 항복 하라. 푸하하하
1년 전,"공습은 손들때까지
계속돼야한다
24시간~~~"
1년 전,잘 하고 있네.
1년 전,그러니까 비무장한 시민들을 공격해서 쓸때없이 매를 버냐?
1년 전,지휘관 중 한 명과 지휘관은 차이가 큰데...............
1년 전,"잘 죽었네 ㅋㅋ

하마스는 꼭 없애야한다. 살려두면 죄없는 사람들만 수도없이 죽는다."
1년 전,잘가라....너가 좋아하는 알라신으로 영원히 떠나라 ㅋㅋㅋ
1년 전,잘된네
1년 전,여기는 인권변호사들없나ㅋㅋㅋㅋ
1년 전,"그러게 왜 잔인한
테러를  했냐 ~?

육상반만점령후 
경계선 긋고 ~
땅굴 뭉게고
안전 두더지작전 

또   도전 하면 
완전 점령하면 ~"
1년 전,쟤들 최고존엄인 알라의 기도가 간절했어봐라 총탄이 피해갔지 저건 믿음이 부족해서 디진듯
1년 전,그래도 팔레스타인들은  하마스를지지할건가?
1년 전,환자들을 방패로 삼다니…
1년 전,비겁한놈이네  병원을 방패로 삼다니 이슬람 지도자들이 어떤놈들인지 잘 알겠다
1년 전,"병원에 숨어잇엇네. 하마스 를 제외한 일반 팔레스타인인들의 슬픈 일인데
하마스 악랄하다. 병원에 숨어 릿냐"
1년 전,벌써 뒤지면 재미없는데~~~ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1년 전,폭사 츄카한다.
1년 전,넌 재미로 이런 상황을 보냐
1년 전,개념없는애들 참마너~ㅋㅋㅋ
1년 전,지하 땅굴이 관공서등 건물과 다 연결되어 있다니..그 건물들 다 폭파하겠네.
1년 전,축하
1년 전,거기(병원)있다는걸 알고 폭격했구나..
1년 전,역시 인간방패작전  얼마나많는  하마들이 병원이나 학교 민간인 주거지역에 숨어서 항전할까
1년 전,"잘디졌네 군인으로칭하지도마라
테러리스트다"
1년 전,하마스는 회교 근본원리주의자 들이고 IS와 같은 부류들이다 일반 팔레스타인과 구별이 필요한데 전시에 어떻게 구별할건가 가장 큰문제 인간 말종들 하마스
1년 전,이제 프리고진이랑 코알라 합성 당해야지
1년 전,악행저지르는자가죽는것!?하나님뜻
1년 전,한반도평화통일에 효과 백퍼센트 북한의 지도자 지휘부암살
1년 전,잘 되젖다 이악마야 지옥으로떠러젖어 영원이 불에타거라 이 괘물들아
1년 전,이거 죽이려고 그런 폭격을..
1년 전,원래 이름은 아이만 노려
1년 전,"테러분자가 잔머리 굴리다가 
ᆢ괜한 사람들만 희생되고ᆢ"
1년 전,알라 곂으로 가라
1년 전,축하합니다
1년 전,역시 병원에 숨어있었네
1년 전,전쟁도 잘하고잘하고잘하고요 로켓만들고 탱크만들고 못하는게없는데
1년 전,ㅋ그렇게 따지면 이스라엘군 때문에  민간인만 히생되고ㅎㅎ
1년 전,"알라 아닌 사탄 밑으로 갔어 지금
꺼지지 않는 불 속에서 영원히 고통중"
1년 전,알라는 점마 누군지도 몰라
1년 전,아무래도 그런거 같지?
1년 전,"나는 팔레스타인 출신이고 하마스를 대표하고 있다. 하마스는 처음에는 시위 등 평화적인 방법으로 시작했으나 아무런 문제도 해결되지 않았고, 팔레스타인 국민들은 이 문제가 평화적인 방법으로는 해결될 수 없다는 것을 깨달았다. , 강제로 우리에게서 빼앗긴 것을 우리는 강제로 되돌릴 것입니다."
1년 전,"시편122:6
6 예루살렘을 위하여 평안을 구하라 예루살렘을 사랑하는 자는 형통하리로다 
7 네 성 안에는 평강이 있고 네 궁중에는 형통이 있을찌어다 
8 내가 내 형제와 붕우를 위하여 이제 말하리니 네 가운데 평강이 있을찌어다 
9 여호와 우리 하나님의 집을 위하여 내가 네 복을 구하리로다"
1년 전,"하마스 때문에 아니고요! 처음부터 이스라엘 때문에지요,, 팔레스타인에 대해 거짓말을 하지 마세요 ,팔레스타인 희생자에요 ㅠ 아랍 뉴스 보세요, 미국뉴스 거짓말만 미국은 게시한다
🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸"
1년 전,"두국가가 답인데 무력으로 해결 할수없네요 
무력은 무력으로"
1년 전,어느한쪽의 소멸이 해결책인가?
1년 전,진짜 팔레스타인 사람들 입장에서는 미치겠네. 하나는 미친 테러리스트고 다른 하나는 부정부패라니.
1년 전,"악마적인   과격분자  팔레스타인   하마스는
지구상에서   없어저야한다"
1년 전,"탈레스타인 지들이 무력으로 이스라엘을 몰아내고 하마스를 더 지지하는데 무슨 피해자 타령을 하고 자빠졌어
이런것들이니 끝없이 테러를 저지르는 야만적 행태를 반복하는 것임"
1년 전,이건 정확하게 말을 하자면 이스라엘이 팔레스타인 땅을 불법 점령하고 팔레스타인인 인종말살 정책을 펴고 있는거다. 팔레 스타인인들의 부정과 부패가 그렇게 심하다고 하셨는데 제국주의가 식민지를 지배할때 가장 흔하게 쓰는 수법이 분열 정책이다. 미국이 이스라엘을 지지한다는건 말도 안되는 이야기이고 그럼 중국 공산당의 신장 위그루족 말살 정책도 문제될게 없다는 이야기이고 러시아의 우크라이나 침공도 문제될게 전혀 없다는 이야기이고 중국의 남중국해 불법 점거도 문제될게 아무것도 없다는 이야기이고 오늘 바이든이 독재 어쩌고 저쩌고 하면서 팔레스타인 압바스와 대화를 한다는것도 말도 안되는 이야기이다.
1년 전,전쟁에 무슨 여론조사야?ᆢ그냥  때려서 박살내라ᆢ
1년 전,이스라엘 이겨라
1년 전,분쟁의 씨앗임 가자지구 팔레인들은 서안지구로 이동시켜라
1년 전,"하마스 홧팅
  십자군 전쟁도  유대인들이  조장한거 아냐 쯔  쯔"
1년 전,"이스라엘 민간인 시신처리하신분의 인터뷰봤습니다. 부모와 아이들을 뒤로 묶은채 무릎 꿇려서 고문을 해서 죽였는데 부모의 눈알이 뽑혔고 손가락이 잘리고 신체일부가 절단 되어있었습니다.
피웅덩이에 있는 여자 시신을 바로 폈더니 임신한 여성이었고 배가 갈라져서 탯줄에 연결된 태아도 칼에 찔려 죽었습니다.
이래도 하마스편드는 놈들은 뭐냐? 하마스가 당신 가족에게 이짓을 했다면 평화타령하겠나?
이참에 하마스 싹 제게해야된다. 하마스 제게가 가자 시민들에게도 낫다."
1년 전,하마스를 지지했으니까 저런 꼴을 당하는 거다 ㅋㅋ
1년 전,미국은 저물고 있는겨
1년 전,멍청하기는 PLO가 인정받으면뭐해  PLO가  하마스를 통제할  능력이없는데 ㅋㅋㅋ
1년 전,"압바스는 이스라엘의 하수인이고, 팔레주민들은 그를 매국노라고한다."
1년 전,어쨋든 100명중 3-4명이 하마스 지지한다는거잖아???? 저들도 잠재적 '하마스'란 얘기.. 210만명중 3-40프로면? 그걸 생각해라.
1년 전,변하지 않는 결론은 하마스는 문제 해결에 도움이 아닌 악화시키는 존재임 얘네부터 정리하자
1년 전,"네, 당신은 솔직해요. 사람들이 이해해주기를 바라요"
1년 전,너희들은 참으로 어리석은 자들이다 이스 라엘을 왜 옹호하느냐 1948년에 전쟁을 시작한 것이요 팔레스타인인들이 고국을 지키러 왔을 때 그들을 악당이라 하느니 라!!!! 정말 바보야
1년 전,팔레스타인인들은 테러가 아닙니다 누가 테러라고 말하든 가짜뉴스만 믿으시는군요!
1년 전,너희들은 참으로 어리석은 자들이다 이스 라엘을 왜 옹호하느냐 1948년에 전쟁을 시작한 것이요 팔레스타인인들이 고국을 지키러 왔을 때 그들을 악당이라 하느니 라!!!! 정말 바보야
1년 전,너희들은 참으로 어리석은 자들이다 이스 라엘을 왜 옹호하느냐 1948년에 전쟁을 시작한 것이요 팔레스타인인들이 고국을 지키러 왔을 때 그들을 악당이라 하느니 라!!!! 정말 바보야
1년 전,너희들은 참으로 어리석은 자들이다 이스 라엘을 왜 옹호하느냐 1948년에 전쟁을 시작한 것이요 팔레스타인인들이 고국을 지키러 왔을 때 그들을 악당이라 하느니 라!!!! 정말 바보야
1년 전,가짜뉴스를 왜 믿으세요!!! 이스라엘은 이보다 더 많은 일을 하였으니 그들은 그 집을 헐고 죽이고 집을 빼앗았으나 뉴스를 보아도 아무 소식도 믿지 말지니라
1년 전,너희들은 참으로 어리석은 자들이다 이스 라엘을 왜 옹호하느냐 1948년에 전쟁을 시작한 것이요 팔레스타인인들이 고국을 지키러 왔을 때 그들을 악당이라 하느니 라!!!! 정말 바보야
1년 전,"하마스 자체를 없애야한다
국민을 볼모로 하는 사악한 하마스 이것들도 기득권 때문에 놓지를 못하는거다"
1년 전,팔레스타인과 독립운동을 비교하지마라. 미친새기들이네 이거
1년 전,그냥 마지막 발악 자폭 전멸 작전이구마잉~~~? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1년 전,테러단체 이스라엘.  침략자
1년 전,"근데 기자분 옆모습 화면은 좀 그렇네요.

그냥 정면샷만 하면 안되나요?"
1년 전,"계시록 9장1절
""다섯째 천사가 나팔을 불때 무저갱을 여니 황충이 나오매 그들이 땅에 있는 전갈의 권세와 같은 권세를 받았더라""

황충은 하마스+지하드+헤즈볼라와 같이 주로 지하에서 움직이는 마귀의 세력임이 밝혀졌다

이들이 방독면을 쓰고 방탄 조끼를 입고 행 글라이더를 타고 이스라엘을 공격하는 모습을 사도 요한은 환상으로 보고 다음과 같이 기록했다

계시록 9장7절~10절
""황충들의 모양은 전쟁을 위하여 준비한 말들 같고 그 머리에 금 같은 관 비슷한 것을 썼으며 그 얼굴은 사람의 얼굴 같고 또 여자의 머리털 같은 머리털이 있고 그 이빨은 사자의 이빨 같으며 또 철 호심경 같은 호심경이 있고 그 날개들의 소리는 병거와 많은 말들이 전쟁터로 달려 들어가는 소리 같으며 또 전갈과 같은 꼬리와 쏘는 살이 있어 그 꼬리에는 다섯 달 동안 사람들을 해하는 권세가 있더라""

그런데 이들이 이스라엘을 괴롭히는 기간은 5달로 한정되어 있다

2023년 10월 7일에 이스라엘을 공격했으니까 그로부터 5달 후면 2024년 3월 7일 

이 기간 안에 하마스+지하드+헤즈볼라는 
전부 괴멸되고 지구에서 완전히 사라지게 될 것이다."
1년 전,제네 따지고 보면 같은 민족 같은 신을 모심
1년 전,하마스 지도자는 어디서 브리핑하는거야 저기 폭격못하나?
1년 전,미국의 반유대 정서는 시한폭탄입니다 무슨일을 계기로 촉발되면 걷잡을수 없게 됩니다
1년 전,"아니... 가자 지구 37%, 서안 지구 20%로 했을 때 하마스가 27%니까 파타 24%(서안 22%, 가자 26%) 보다 높다는 게 의미 있는 통계입니까? 하마스 통치 지역에서 하마스가 높게 나올 확율이 높지. 서안 지구에서는 파타가 높게 나왔고. 결론은 그냥 서안 지구보다 가자 지구 사람들이 현재 통치 집단에 더 지지를 보낸다는 건데... 그게 전체 팔레스타인 대표한다고 하면 안돼죠.  그냥 아무도 자격 없다가 반, 그 나머지 반을 양쪽이 반반 가져간거지... 논조 되게 이상합니다."
1년 전,독립운동가들을 테러리스트라고 하는 간나규들이 드글드글합네다
1년 전,"도청이 가능했다는것은 일부러 흘렸다는 것이라 봅니다. 바보가 아닌이상 이런 기밀 사항을 노출 시킨다는 것은 하마스로서는  감당하기 힘든일이 되기 때문입니다.  중간에서 숨어들어 이들의 분열을 가속시키는 무리들이 미국,러시아 정보국이 아니라는 것은 보장할 수 없는 상황입니다."
1년 전,가자지구 하마스지지가 37%네 1/3정도만 평탄화 하면되겠네
1년 전,다죽여야 앞으로 잠시나마 평화를 누린다
1년 전,"제발 거짖방송 멈춰라.
역겹다, sbs 너거만 방송하면 믿겠지만 진실보도하는 와국방송도 많다,
사기치지마라, 너거방송보지도않지만, 정말 역겹다.
집어치워라"
1년 전,미 민주당은 역대 전쟁은 다 일으키는구만ᆢ
1년 전,Qatar 🇶🇦 🇶🇦 🇶🇦 🇶🇦
1년 전,"한마디로 주민들은 하마스, 파타 둘 다 싫고, 이스라엘 문제도 문제지만 민생도 신경쓰라는 게 조사에서 알 수 있단 내용 같은데요. 논조도 이 내용 아닌가요?"
1년 전,그리고 더 중요한 건 선거 자체가 이뤄지지 않은지 17년이 됐다는 맥락 같은데요.
1년 전,"두구까해법도 해결안된다.
하마스가 강해지만 강해질수록 이스라엘은 더 많이 공격당할뿐이다"
1년 전,팩트는 공존 할수없는 적이라는 거다
1년 전,ليست حماس من قامت بقصف المشفى بل اسرائيل  هي من فعلت ذلك
1년 전,너는 나를 때리면 안되. 하지만 나는 너를 때려도 되지.
1년 전,너무도 좋은 시기 적절한 내용이네요.. 진정 누구를 위한 전쟁인지를 민의가 어디를 바라보고있는지..핍박받는 민족이라고 외치면서 스스로는 부패와 분열에서 헤어나오지 못하는 스스로를 무기력하게 만드는 모습에 절망감마저 드네요.  그들의 신마저 외면할가 두렵고  이스라엘 역시 책임에서 자유롭지못하다는걸 세계인들이 경고해줬으면 하는바램입니다
1년 전,무슬림 테러단체들의만행에대해선 국제사회가 철저히 심판해야한다. 국제사회는 정의와 공의로 심판하라! 불의와 악을기뻐하는자들은 그들의양심도 타락했다는것이다! 그들도 모두 지옥의사자들이다!
1년 전,"어쨋거나 아랍국가들,무슬림알라를 믿는나라들은 절대로 믿어선안된다. 그들의법에는 거짓이 통하는 법이 있다. 그들에겐 상황에따라 거짓말을해도된다가 그들의일상이다!."
1년 전,가자지구는 답없음. 가루지구가 되어야 정신 차림
1년 전,팔레스타인인들이 이스라엘과 공존하기 싫다는건데 그러면 둘 중 하나는 죽어야지
1년 전,ㅋㅋㅋ 웃기는 것들 모조리 알라곁으로 보내라
1년 전,"아랍연맹:::: 코딱지만한 북한도 핵이잇는데 왜우린업어서 쌩고생입니까요? 정은아  너넨 신도 안믿는다며?
김정은::: 우리도 믿어. 우리신은 백두산에서 조선인민공화국을 창조하신 김일성이야.
아랍연맹:::: 부럽다!!   비핵하면 우리꼴난다."
1년 전,장기 군주제의 독선과 오만적 개념에 대한 불신
1년 전,3차대전 가즈아
1년 전,알라후아크바르
1년 전,하마스를지지한댓가치고너무처참하군요.
1년 전,"네, 당신은 팔레스타인 옆에 있고 거짓 뉴스를 믿지 않기 때문에 이해합니다. 모든 사람들이 당신과 같았으면 좋겠습니다."
1년 전,너희들은 참으로 어리석은 자들이다 이스 라엘을 왜 옹호하느냐 1948년에 전쟁을 시작한 것이요 팔레스타인인들이 고국을 지키러 왔을 때 그들을 악당이라 하느니 라!!!! 정말 바보야
1년 전,누가 거짓말을 허용한다고 했나요 이런 법은 없고 유일한 올바른 종교인 이슬람교를 제외한 모든 종교는 옳지 않습니다.
